"treeID","stemID","tag","StemTag","sp","quadrat","gx","gy","MeasureID","CensusID","dbh","hom","ExactDate","DFstatus","codes","date","status"
9941,9941,82094,1,"quru",819,147.3,363.20001,243726,3,453,"1.3","8/31/2018","alive","NULL",21427,"A"
9942,9942,82095,1,"cagl",819,147.7,360.70001,243727,3,102,"1.3","8/31/2018","alive","NULL",21427,"A"
9944,9944,82097,1,"qual",819,144.5,369.5,243729,3,399,"1.3","8/31/2018","alive","NULL",21427,"A"
9946,9946,82099,1,"cagl",819,144.2,368.10001,243731,3,134,"1.3","8/31/2018","alive","NULL",21427,"A"
9947,9947,82100,1,"cagl",819,140.5,367.39999,243732,3,138,"1.3","8/31/2018","alive","NULL",21427,"A"
9949,9949,82102,1,"caovl",819,143.10001,363.39999,243734,3,254,"1.3","8/31/2018","alive","NULL",21427,"A"
9950,9950,82103,1,"qual",819,151.10001,361.20001,243735,3,172,"1.3","8/31/2018","alive","NULL",21427,"A"
9951,9951,82104,1,"nysy",819,153.10001,364.39999,243736,3,215,"1.3","8/31/2018","alive","NULL",21427,"A"
9953,9953,82106,1,"quru",819,159.2,364.89999,243738,3,383,"1.3","8/31/2018","alive","NULL",21427,"A"
9958,9958,82111,1,"cagl",819,151,370.89999,243743,3,341,"1.3","8/31/2018","alive","NULL",21427,"A"
9960,9960,82113,1,"acru",819,158.89999,372.29999,243745,3,231,"1.3","8/31/2018","alive","NULL",21427,"A"
9961,9961,82114,1,"nysy",819,158.60001,377,243746,3,190,"1.3","8/31/2018","alive","NULL",21427,"A"
9962,9962,82115,1,"quru",819,154.8,378.5,243747,3,202,"1.3","8/31/2018","alive","NULL",21427,"A"
9964,9964,82117,1,"cato",819,151.60001,374.29999,243749,3,155,"1.3","8/31/2018","alive","NULL",21427,"A"
9966,9966,82119,1,"quru",819,145.39999,372.39999,243751,3,182,"1.3","8/31/2018","alive","NULL",21427,"A"
9967,9967,82120,1,"quve",819,148.39999,378.20001,243752,3,259,"1.3","8/31/2018","alive","NULL",21427,"A"
9970,9970,82123,1,"quru",819,145,375,243755,3,299,"1.3","8/31/2018","alive","NULL",21427,"A"
9972,9972,82125,1,"cagl",819,141.60001,374.29999,243758,3,149,"1.3","8/31/2018","alive","NULL",21427,"A"
9973,9973,82126,1,"cato",819,140.5,375.79999,243759,3,135,"1.3","8/31/2018","alive","NULL",21427,"A"
9977,9977,82130,1,"cagl",820,147.2,383.70001,243763,3,164,"1.3","8/31/2018","alive","NULL",21427,"A"
9978,9978,82131,1,"nysy",820,149,389.29999,243764,3,221,"1.3","8/31/2018","alive","NULL",21427,"A"
9982,9982,82136,1,"quru",820,141.7,385.29999,243768,3,201,"1.3","8/31/2018","alive","NULL",21427,"A"
9984,9984,82138,1,"quru",820,141.10001,382.70001,243770,3,674,"1.3","8/31/2018","alive","NULL",21427,"A"
9985,9985,82139,1,"acru",820,156.8,382.70001,243771,3,276,"1.3","8/31/2018","alive","M",21427,"A"
9986,9986,82140,1,"qual",820,158.2,382.29999,243773,3,608,"1.3","8/31/2018","alive","NULL",21427,"A"
9987,9987,82141,1,"qual",820,155,387.39999,243774,3,804,"1.3","8/31/2018","alive","NULL",21427,"A"
9989,9989,82143,1,"cagl",820,151.89999,386.79999,243776,3,165,"1.3","8/31/2018","alive","NULL",21427,"A"
9992,9992,82146,1,"litu",820,151.89999,395.70001,243779,3,678,"1.3","8/31/2018","alive","NULL",21427,"A"
9997,9997,82152,1,"qual",820,149.10001,390.70001,243784,3,255,"1.3","8/31/2018","alive","NULL",21427,"A"
9999,9999,82154,1,"tiam",820,146,398.10001,243786,3,305,"1.3","8/31/2018","alive","NULL",21427,"A"
10002,10002,82157,1,"nysy",820,143.39999,393.89999,243789,3,216,"1.3","8/31/2018","alive","NULL",21427,"A"
10003,10003,82158,1,"qual",820,140.60001,396.29999,243790,3,657,"1.3","8/31/2018","alive","NULL",21427,"A"
10009,10009,82165,1,"quru",821,141.60001,406.29999,207445,3,265,"1.3","4/2/2018","alive","NULL",21276,"A"
10010,10010,82166,1,"nysy",821,152.39999,402,207446,3,172,"1.3","4/2/2018","alive","NULL",21276,"A"
10016,10016,82173,1,"cagl",821,152,409,207452,3,375,"1.3","4/2/2018","alive","NULL",21276,"A"
10020,10020,82177,1,"qual",821,158.2,410.60001,207456,3,257,"1.3","4/2/2018","alive","NULL",21276,"A"
10022,10022,82179,1,"cagl",821,160,414.5,207458,3,306,"1.3","4/2/2018","alive","NULL",21276,"A"
10024,10024,82181,1,"cagl",821,152.3,419.5,207460,3,266,"1.3","4/2/2018","alive","NULL",21276,"A"
10025,10025,82182,1,"nysy",821,152.39999,419.20001,207461,3,119,"1.3","4/2/2018","alive","NULL",21276,"A"
10026,10026,82183,1,"nysy",821,151.39999,420,207462,3,193,"1.3","4/2/2018","alive","NULL",21276,"A"
10027,10027,82184,1,"nysy",821,152.89999,414.29999,207463,3,151,"1.3","4/2/2018","alive","J",21276,"A"
10029,10029,82186,1,"quve",821,144.89999,413.70001,207465,3,354,"1.3","4/2/2018","alive","NULL",21276,"A"
10033,10033,82190,1,"qual",821,149.2,413.5,207469,3,107,"1.3","4/2/2018","alive","NULL",21276,"A"
10034,10034,82191,1,"qual",821,148.60001,417.29999,207470,3,266,"1.3","4/2/2018","alive","NULL",21276,"A"
10036,10036,82193,1,"cagl",821,141.89999,415,207472,3,106,"1.3","4/2/2018","alive","NULL",21276,"A"
10037,10037,82194,1,"nysy",821,140.39999,419.10001,207473,3,128,"1.3","4/2/2018","alive","NULL",21276,"A"
10041,10041,82199,1,"litu",822,145.8,424.29999,207481,3,262,"1.3","4/2/2018","alive","NULL",21276,"A"
10043,10043,82201,1,"litu",822,147.2,428.29999,207483,3,626,"1.3","4/2/2018","alive","NULL",21276,"A"
10045,10045,82203,1,"litu",822,148,429.39999,207485,3,645,"1.3","4/2/2018","alive","NULL",21276,"A"
10047,10047,82205,1,"litu",822,144.7,430.20001,207487,3,158,"1.3","4/2/2018","alive","NULL",21276,"A"
10049,10049,82207,1,"cato",822,140.3,429.79999,207489,3,128,"1.3","4/2/2018","alive","NULL",21276,"A"
10051,10051,82209,1,"cato",822,154.7,420.20001,207491,3,371,"1.3","4/2/2018","alive","NULL",21276,"A"
10054,10054,82212,1,"cagl",822,154.5,426.20001,207494,3,153,"1.3","4/2/2018","alive","NULL",21276,"A"
10055,10055,82213,1,"litu",822,156.3,428,207495,3,654,"1.3","4/2/2018","alive","NULL",21276,"A"
10056,10056,82214,1,"cagl",822,151.39999,429.39999,207496,3,133,"1.3","4/2/2018","alive","NULL",21276,"A"
10057,10057,82215,1,"cagl",822,151.2,428.79999,207497,3,131,"1.3","4/2/2018","alive","NULL",21276,"A"
10060,10060,82218,1,"litu",822,159.3,436,207500,3,647,"1.3","4/2/2018","alive","M",21276,"A"
10064,10064,82222,1,"quru",822,151,434.10001,207505,3,170,"1.3","4/2/2018","alive","NULL",21276,"A"
10065,10065,82223,1,"litu",822,140.5,437.70001,207506,3,423,"1.3","4/2/2018","alive","NULL",21276,"A"
10066,10066,82224,1,"nysy",823,149,444.89999,207507,3,102,"1.3","4/2/2018","alive","NULL",21276,"A"
10068,10068,82226,1,"litu",823,142,444,207509,3,265,"1.3","4/2/2018","alive","NULL",21276,"A"
10070,10070,82228,1,"quru",823,156.60001,441.60001,207511,3,587,"1.3","4/2/2018","alive","NULL",21276,"A"
10071,10071,82229,1,"nysy",823,158.5,441.29999,207512,3,100,"1.3","4/2/2018","alive","M",21276,"A"
10072,10072,82230,1,"cagl",823,156.60001,445.20001,207515,3,379,"1.3","4/2/2018","alive","NULL",21276,"A"
10074,10074,82232,1,"cagl",823,154.60001,445.5,207517,3,128,"1.3","4/2/2018","alive","NULL",21276,"A"
10078,10078,82236,1,"fram",823,153.39999,456.10001,207521,3,60,"1.3","4/2/2018","alive","NULL",21276,"A"
10079,10079,82237,1,"litu",823,148.2,452.20001,207522,3,830,"1.3","4/2/2018","alive","NULL",21276,"A"
10080,10080,82238,1,"litu",823,149.7,455.5,207523,3,242,"1.3","4/2/2018","alive","NULL",21276,"A"
10082,10082,82240,1,"litu",824,142.3,460.60001,207527,3,643,"1.3","4/2/2018","alive","NULL",21276,"A"
10083,10083,82241,1,"litu",824,147.2,462.10001,207528,3,566,"1.3","4/2/2018","alive","NULL",21276,"A"
10084,10084,82242,1,"cagl",824,149.10001,462.79999,207529,3,172,"1.3","4/2/2018","alive","NULL",21276,"A"
10087,10087,82245,1,"litu",824,142.5,463.79999,207532,3,491,"1.3","4/2/2018","alive","NULL",21276,"A"
10089,10089,82247,1,"quru",824,155.5,463.29999,207534,3,379,"1.3","4/2/2018","alive","NULL",21276,"A"
10091,10091,82251,1,"qual",824,152.10001,468.5,207536,3,626,"1.3","4/2/2018","alive","NULL",21276,"A"
10093,10093,82253,1,"litu",824,155.7,470.10001,207539,3,163,"1.3","4/2/2018","alive","NULL",21276,"A"
10095,10095,82255,1,"qual",824,159.39999,478.29999,207541,3,705,"1.3","4/2/2018","alive","NULL",21276,"A"
10096,10096,82256,1,"nysy",824,154.8,476.89999,207542,3,254,"1.3","4/2/2018","alive","NULL",21276,"A"
10098,10098,82258,1,"litu",824,145.5,470.70001,207544,3,446,"1.3","4/2/2018","alive","NULL",21276,"A"
10099,10099,82259,1,"nysy",824,145.7,472.89999,207545,3,196,"1.3","4/2/2018","alive","NULL",21276,"A"
10100,10100,82260,1,"litu",824,148.10001,473,207546,3,164,"1.3","4/2/2018","alive","NULL",21276,"A"
10101,10101,82261,1,"nysy",824,146.3,475.89999,207547,3,225,"1.3","4/2/2018","alive","NULL",21276,"A"
10103,10103,82263,1,"cagl",825,144.89999,482.39999,207549,3,583,"1.4","4/2/2018","alive","A;M",21276,"A"
10104,10104,82264,1,"litu",825,149.60001,483.70001,207551,3,749,"1.3","4/2/2018","alive","NULL",21276,"A"
10105,10105,82265,1,"acru",825,147.5,485.5,207552,3,143,"1.3","4/2/2018","alive","NULL",21276,"A"
10108,10108,82268,1,"cato",825,154,480.29999,207555,3,144,"1.3","4/2/2018","alive","NULL",21276,"A"
10110,10110,82270,1,"nysy",825,159.2,481.89999,207557,3,113,"1.3","4/2/2018","alive","NULL",21276,"A"
10115,10115,82275,1,"quve",825,154,485.5,207562,3,591,"1.3","4/2/2018","alive","NULL",21276,"A"
10117,10117,82277,1,"litu",825,153.89999,490,207564,3,125,"1.3","4/2/2018","alive","NULL",21276,"A"
10118,10118,82278,1,"litu",825,156.2,491,207565,3,181,"1.3","4/2/2018","alive","NULL",21276,"A"
10120,10120,82280,1,"litu",825,157.8,495.89999,207567,3,653,"1.3","4/2/2018","alive","NULL",21276,"A"
10123,10123,82283,1,"litu",825,153.2,493.39999,207570,3,241,"1.3","4/2/2018","alive","NULL",21276,"A"
10124,10124,82284,1,"quve",825,141.3,492,207571,3,850,"1.3","4/2/2018","alive","NULL",21276,"A"
10126,10126,82286,1,"litu",825,150.10001,489.89999,207573,3,359,"1.3","4/2/2018","alive","NULL",21276,"A"
10128,10128,82288,1,"litu",825,149.39999,498,207575,3,179,"1.3","4/2/2018","alive","NULL",21276,"A"
10129,10129,82289,1,"nysy",825,145.89999,496.79999,207576,3,149,"1.3","4/2/2018","alive","NULL",21276,"A"
10132,10132,82292,1,"litu",826,141.8,500.39999,207579,3,499,"1.3","4/2/2018","alive","NULL",21276,"A"
10134,10134,82294,1,"cagl",826,148.2,505.10001,207581,3,425,"1.3","4/2/2018","alive","NULL",21276,"A"
10135,10135,82295,1,"cagl",826,149.39999,505.89999,207582,3,245,"1.3","4/2/2018","alive","NULL",21276,"A"
10138,10138,82298,1,"litu",826,140.3,505.10001,207585,3,585,"1.3","4/2/2018","alive","NULL",21276,"A"
10139,10139,82299,1,"cagl",826,142.7,503.10001,207586,3,152,"1.3","4/2/2018","alive","NULL",21276,"A"
10140,10140,82300,1,"cagl",826,152,501.70001,207587,3,400,"1.3","4/2/2018","alive","NULL",21276,"A"
10143,10143,82304,1,"litu",826,159.89999,500.5,207591,3,560,"1.3","4/2/2018","alive","NULL",21276,"A"
10146,10146,82306,1,"litu",826,158.5,507.5,207593,3,195,"1.3","4/2/2018","alive","NULL",21276,"A"
10147,10147,82307,1,"litu",826,144.89999,512,207594,3,165,"1.3","4/2/2018","alive","NULL",21276,"A"
10148,10148,82308,1,"litu",826,152,510.70001,207595,3,131,"1.3","4/2/2018","alive","NULL",21276,"A"
10149,10149,82309,1,"cato",826,154.7,513.09998,207596,3,463,"1.3","4/2/2018","alive","NULL",21276,"A"
10150,10150,82310,1,"cato",826,154.7,513.20001,207597,3,439,"1.3","4/2/2018","alive","NULL",21276,"A"
10153,10153,82313,1,"cagl",826,150.5,516.09998,207600,3,135,"1.3","4/2/2018","alive","NULL",21276,"A"
10154,10154,82314,1,"litu",826,150.60001,519.59998,207601,3,127,"1.3","4/2/2018","alive","NULL",21276,"A"
10155,10155,82315,1,"litu",826,149.2,514.59998,207602,3,486,"1.3","4/2/2018","alive","NULL",21276,"A"
10156,10156,82317,1,"litu",827,143.60001,522.09998,207604,3,148,"1.3","5/11/2018","alive","NULL",21315,"A"
10160,10160,82321,1,"litu",827,144.5,527.70001,207608,3,111,"1.3","5/11/2018","alive","NULL",21315,"A"
10161,10161,82322,1,"qual",827,142.3,523.40002,207609,3,796,"1.3","5/11/2018","alive","NULL",21315,"A"
10162,10162,82323,1,"cato",827,142.39999,536.70001,207610,3,134,"1.3","5/11/2018","alive","NULL",21315,"A"
10165,10165,82326,1,"quve",827,154.60001,528.29999,207614,3,869,"1.3","5/11/2018","alive","NULL",21315,"A"
10166,10166,82327,1,"caovl",827,150.2,523,207615,3,350,"1.3","5/11/2018","alive","NULL",21315,"A"
10167,10167,82328,1,"litu",827,152.2,531.09998,207616,3,205,"1.3","5/11/2018","alive","NULL",21315,"A"
10171,10171,82332,1,"litu",827,155.8,535.70001,207620,3,230,"1.3","5/11/2018","alive","NULL",21315,"A"
10175,10175,82336,1,"litu",827,141.5,530.79999,207624,3,246,"1.3","5/11/2018","alive","NULL",21315,"A"
10176,10176,82337,1,"litu",827,140.2,533.09998,207625,3,109,"1.3","5/11/2018","alive","NULL",21315,"A"
10177,10177,82338,1,"litu",827,140.7,531.70001,207626,3,318,"1.3","5/11/2018","alive","NULL",21315,"A"
10180,10180,82341,1,"litu",828,148.60001,541.09998,207629,3,286,"1.3","5/11/2018","alive","NULL",21315,"A"
10181,10181,82342,1,"litu",828,147.3,545.40002,207630,3,159,"1.3","5/11/2018","alive","NULL",21315,"A"
10182,10182,82343,1,"litu",828,150,547.79999,207631,3,634,"1.3","5/11/2018","alive","NULL",21315,"A"
10183,10183,82344,1,"litu",828,141.3,547.5,207632,3,428,"1.3","5/11/2018","alive","NULL",21315,"A"
10184,10184,82345,1,"litu",828,140.60001,545.79999,207633,3,148,"1.3","5/11/2018","alive","NULL",21315,"A"
10186,10186,82347,1,"acru",828,158,540.20001,207635,3,188,"1.3","5/11/2018","alive","NULL",21315,"A"
10188,10188,82349,1,"cato",828,158.60001,549.40002,207637,3,115,"1.3","5/11/2018","alive","NULL",21315,"A"
10192,10192,82353,1,"qual",828,159.7,551.5,207641,3,680,"1.3","5/11/2018","alive","NULL",21315,"A"
10194,10194,82355,1,"cagl",828,153.7,557.5,207643,3,106,"1.3","5/11/2018","alive","NULL",21315,"A"
10195,10195,82356,1,"litu",828,147.8,559.70001,207644,3,194,"1.3","5/11/2018","alive","NULL",21315,"A"
10196,10196,82357,1,"litu",828,144,553.79999,207645,3,540,"1.3","5/11/2018","alive","M",21315,"A"
10197,10197,82359,1,"acru",828,140.8,555.79999,207647,3,110,"1.3","5/11/2018","alive","NULL",21315,"A"
10198,10198,82360,1,"litu",829,142.3,560.70001,207648,3,620,"1.3","5/11/2018","alive","NULL",21315,"A"
10200,10200,82362,1,"litu",829,148.39999,565.70001,207650,3,183,"1.3","5/11/2018","alive","NULL",21315,"A"
10203,10203,82365,1,"qual",829,144.89999,564.70001,207653,3,444,"1.3","5/11/2018","alive","NULL",21315,"A"
10204,10204,82366,1,"litu",829,141.60001,567.40002,207654,3,141,"1.3","5/11/2018","alive","NULL",21315,"A"
10205,10205,82367,1,"litu",829,140.5,568.5,207655,3,349,"1.3","5/11/2018","alive","NULL",21315,"A"
10206,10206,82368,1,"litu",829,156.8,563.40002,207656,3,1004,"1.3","5/11/2018","alive","M",21315,"A"
10210,10210,82372,1,"acru",829,159.89999,574.59998,207663,3,111,"1.3","5/11/2018","alive","NULL",21315,"A"
10212,10212,82374,1,"litu",829,150.60001,578.29999,207665,3,327,"1.3","5/11/2018","alive","NULL",21315,"A"
10218,10218,82380,1,"fagr",829,140.2,578.20001,207671,3,125,"1.3","5/11/2018","alive","NULL",21315,"A"
10224,10224,82386,1,"quve",830,151.7,581.5,207677,3,799,"1.3","5/11/2018","alive","NULL",21315,"A"
10225,10225,82387,1,"litu",830,159.3,582.90002,207678,3,493,"1.3","5/11/2018","alive","NULL",21315,"A"
10226,10226,82388,1,"litu",830,155.7,584.90002,207679,3,590,"1.3","5/11/2018","alive","NULL",21315,"A"
10229,10229,82391,1,"cato",830,152.2,588.09998,207682,3,105,"1.3","5/11/2018","alive","NULL",21315,"A"
10231,10231,82393,1,"cagl",830,151.5,583.90002,207684,3,109,"1.3","5/11/2018","alive","NULL",21315,"A"
10233,10233,82395,1,"litu",830,157.7,596.09998,207686,3,442,"1.3","5/11/2018","alive","NULL",21315,"A"
10236,10236,82398,1,"litu",830,141.5,590.70001,207689,3,690,"1.3","5/11/2018","alive","NULL",21315,"A"
10237,10237,82399,1,"litu",830,142.89999,591.20001,207690,3,513,"1.3","5/11/2018","alive","NULL",21315,"A"
10240,10240,82402,1,"litu",830,149.39999,595.29999,207693,3,702,"1.3","5/11/2018","alive","NULL",21315,"A"
10242,10242,82404,1,"litu",830,144.39999,598.79999,207695,3,492,"1.3","5/11/2018","alive","NULL",21315,"A"
10243,10243,82405,1,"litu",831,145.39999,601.09998,207696,3,575,"1.3","5/14/2018","alive","NULL",21318,"A"
10244,10244,82406,1,"litu",831,142.5,606.90002,207697,3,312,"1.3","5/14/2018","alive","NULL",21318,"A"
10245,10245,82407,1,"litu",831,143.89999,602.5,207698,3,740,"1.3","5/14/2018","alive","NULL",21318,"A"
10250,10250,82412,1,"litu",831,150.89999,605,207703,3,498,"1.3","5/14/2018","alive","NULL",21318,"A"
10251,10251,82413,1,"litu",831,157.2,611.20001,207704,3,554,"1.3","5/14/2018","alive","NULL",21318,"A"
10254,10254,82416,1,"litu",831,153.3,615.5,207707,3,600,"1.3","5/14/2018","alive","NULL",21318,"A"
10257,10257,82419,1,"litu",831,143.3,610,207710,3,824,"1.3","5/14/2018","alive","NULL",21318,"A"
10258,10258,82420,1,"litu",831,147.5,609.59998,207711,3,115,"1.3","5/14/2018","alive","NULL",21318,"A"
10259,10259,82421,1,"litu",831,145.60001,614.70001,207712,3,578,"1.3","5/14/2018","alive","NULL",21318,"A"
10260,10260,82422,1,"litu",831,146.89999,619.5,207713,3,557,"1.3","5/14/2018","alive","NULL",21318,"A"
10263,10263,82425,1,"cagl",832,143,624.79999,207718,3,268,"1.3","5/14/2018","alive","NULL",21318,"A"
10264,10264,82426,1,"litu",832,153.89999,623.79999,207719,3,640,"1.3","5/14/2018","alive","NULL",21318,"A"
10266,10266,82428,1,"litu",832,157.8,621.40002,207721,3,424,"1.3","5/14/2018","alive","NULL",21318,"A"
10267,10267,82429,1,"litu",832,159.5,621.40002,207722,3,448,"1.3","5/14/2018","alive","NULL",21318,"A"
10269,10269,82431,1,"litu",832,155.5,627.5,207724,3,695,"1.3","5/14/2018","alive","I",21318,"A"
10271,10271,82433,1,"litu",832,143.39999,632.59998,207726,3,123,"1.3","5/14/2018","alive","NULL",21318,"A"
10272,10272,82434,1,"quve",832,146,635.59998,207727,3,845,"1.3","5/14/2018","alive","NULL",21318,"A"
10273,10273,82435,1,"fram",832,143.5,623.5,207728,3,74,"1.3","5/14/2018","alive","NULL",21318,"A"
10275,10275,82437,1,"saal",832,141.2,637.20001,207730,3,128,"1.3","5/14/2018","alive","I",21318,"A"
10831,10831,90586,1,"quve",914,177.10001,260.39999,244989,3,711,"1.3","8/7/2018","alive","NULL",21403,"A"
10833,10833,90588,1,"litu",914,174.10001,266.60001,244991,3,150,"1.3","8/7/2018","alive","NULL",21403,"A"
10835,10835,90590,1,"litu",914,174.10001,268.89999,244996,3,158,"1.3","8/7/2018","alive","NULL",21403,"A"
10836,10836,90591,1,"litu",914,170.39999,269,244997,3,630,"1.3","8/7/2018","alive","NULL",21403,"A"
10837,10837,90592,1,"nysy",914,169,264.70001,244998,3,166,"1.3","8/7/2018","alive","NULL",21403,"A"
10840,10840,90595,1,"cagl",914,175.60001,273.79999,245002,3,250,"1.3","8/7/2018","alive","NULL",21403,"A"
10841,10841,90596,1,"litu",914,173.10001,271.79999,245003,3,159,"1.3","8/7/2018","alive","NULL",21403,"A"
10842,10842,90597,1,"pato",914,171.7,276.89999,245004,3,561,"1.3","8/7/2018","alive","NULL",21403,"A"
10843,10843,90598,1,"acru",914,175,277.60001,245005,3,204,"1.3","8/7/2018","alive","NULL",21403,"A"
10844,10844,90599,1,"nysy",914,176.10001,275.79999,245006,3,275,"1.3","8/7/2018","alive","NULL",21403,"A"
10915,10915,90671,1,"litu",914,163.3,270,245016,3,362,"1.3","8/7/2018","alive","NULL",21403,"A"
10920,10920,90676,1,"litu",914,164.39999,272.89999,245026,3,602,"1.3","8/7/2018","alive","NULL",21403,"A"
10922,10922,90678,1,"litu",914,160.2,273,245028,3,594,"1.3","8/7/2018","alive","NULL",21403,"A"
10923,10923,90679,1,"prav",914,160.2,278.29999,245029,3,241,"1.3","8/7/2018","alive","NULL",21403,"A"
10924,10924,90680,1,"nysy",914,161.5,278.79999,245030,3,106,"1.3","8/7/2018","alive","NULL",21403,"A"
10926,10926,90683,1,"litu",915,169.10001,281.60001,245041,3,585,"1.3","8/31/2018","alive","NULL",21427,"A"
10927,10927,90684,1,"ploc",915,169.10001,286.20001,245042,3,446,"1.3","8/31/2018","alive","M",21427,"A"
10931,10931,90689,1,"nysy",915,166.5,288.70001,245049,3,121,"1.3","8/31/2018","alive","NULL",21427,"A"
10939,10939,90698,1,"caca",916,160.3,300.89999,245086,3,160,"1.2","8/31/2018","alive","A",21427,"A"
10940,10940,90699,1,"caca",916,162,306.20001,245087,3,137,"1.3","8/31/2018","alive","NULL",21427,"A"
10942,10942,90701,1,"litu",915,177.2,281,245065,3,532,"1.3","8/31/2018","alive","NULL",21427,"A"
10943,10943,90702,1,"litu",915,174.5,287.60001,245066,3,416,"1.3","8/31/2018","alive","NULL",21427,"A"
10944,10944,90703,1,"nysy",915,174.8,289.20001,245067,3,127,"1.3","8/31/2018","alive","NULL",21427,"A"
10949,10949,90710,1,"nysy",916,177,301.29999,245090,3,146,"1.3","8/31/2018","alive","NULL",21427,"A"
10951,10951,90712,1,"caco",916,167.5,303,245092,3,275,"1.3","8/31/2018","alive","NULL",21427,"A"
10958,10958,90719,1,"acru",916,160.89999,318.89999,245103,3,200,"1.3","8/31/2018","alive","NULL",21427,"A"
10962,10962,90751,1,"litu",916,173.89999,305.29999,245107,3,385,"1.3","8/31/2018","alive","NULL",21427,"A"
10963,10963,90752,1,"qual",916,172.39999,307.39999,245108,3,535,"1.3","8/31/2018","alive","NULL",21427,"A"
10966,10966,90756,1,"caca",916,174.2,310.89999,245111,3,145,"1.1","8/31/2018","alive","NULL",21427,"A"
11173,11173,92007,1,"litu",917,168.3,321.5,245130,3,342,"1.3","8/31/2018","alive","NULL",21427,"A"
11177,11177,92011,1,"caco",917,166,328.10001,245135,3,182,"1.3","8/31/2018","alive","NULL",21427,"A"
11180,11180,92014,1,"nysy",917,160.39999,325.79999,245138,3,146,"1.3","8/31/2018","alive","NULL",21427,"A"
11182,11182,92016,1,"quru",917,163.2,323.39999,245140,3,680,"1.3","8/31/2018","alive","I",21427,"A"
11184,11184,92018,1,"acru",917,176.2,325.60001,245143,3,534,"1.3","8/31/2018","alive","NULL",21427,"A"
11185,11185,92019,1,"caca",917,176.8,322.89999,245144,3,113,"1.3","8/31/2018","alive","NULL",21427,"A"
11189,11189,92024,1,"quru",917,174.10001,331.70001,245150,3,559,"1.3","8/31/2018","alive","M",21427,"A"
11193,11193,92028,1,"fagr",917,176.89999,330.39999,245155,3,136,"1.3","8/31/2018","alive","NULL",21427,"A"
11198,11198,92034,1,"acru",917,162.60001,332.60001,245163,3,180,"1.3","8/31/2018","alive","M",21427,"A"
11199,11199,92035,1,"acru",917,163.7,333.5,245166,3,414,"1.3","8/31/2018","alive","NULL",21427,"A"
11203,11203,92039,1,"qual",917,168.10001,339.5,245170,3,549,"1.3","8/31/2018","alive","NULL",21427,"A"
11206,11206,92042,1,"cagl",918,164.10001,341,245173,3,104,"1.3","9/4/2018","alive","NULL",21431,"A"
11209,11209,92045,1,"cato",918,167.10001,340.29999,245176,3,137,"1.3","9/4/2018","alive","NULL",21431,"A"
11210,11210,92046,1,"qual",918,169.3,340.79999,245177,3,604,"1.3","9/4/2018","alive","NULL",21431,"A"
11214,11214,92050,1,"caovl",918,166.2,347,245183,3,106,"1.3","9/4/2018","alive","NULL",21431,"A"
11220,11220,92056,1,"qual",918,178.2,341.5,245192,3,639,"1.3","9/4/2018","alive","NULL",21431,"A"
11222,11222,92058,1,"litu",918,180,349.20001,245194,3,304,"1.3","9/4/2018","alive","NULL",21431,"A"
11225,11225,92061,1,"cagl",918,171,355.10001,245197,3,322,"1.3","9/4/2018","alive","NULL",21431,"A"
11228,11228,92064,1,"caovl",918,173,344.89999,245200,3,137,"1.3","9/4/2018","alive","NULL",21431,"A"
11230,11230,92066,1,"cato",918,176.39999,352.10001,245202,3,231,"1.3","9/4/2018","alive","NULL",21431,"A"
11233,11233,92069,1,"caovl",918,174.2,359.29999,245205,3,185,"1.3","9/4/2018","alive","NULL",21431,"A"
11237,11237,92073,1,"litu",918,163.39999,351.10001,245210,3,204,"1.3","9/4/2018","alive","NULL",21431,"A"
11238,11238,92074,1,"quru",918,167.8,350.10001,245211,3,305,"1.3","9/4/2018","alive","NULL",21431,"A"
11241,11241,92077,1,"qual",918,167.89999,353.5,245214,3,387,"1.3","9/4/2018","alive","NULL",21431,"A"
11244,11244,92080,1,"nysy",918,162.8,358.39999,245217,3,148,"1.3","9/4/2018","alive","NULL",21431,"A"
11249,11249,92085,1,"qual",919,161.5,361,245222,3,609,"1.3","9/4/2018","alive","NULL",21431,"A"
11251,11251,92087,1,"cagl",919,165.5,360.29999,245224,3,116,"1.3","9/4/2018","alive","NULL",21431,"A"
11254,11254,92090,1,"cagl",919,169.8,360.79999,245227,3,497,"1.4","9/4/2018","alive","A;M",21431,"A"
11255,11255,92091,1,"cato",919,168.89999,363.79999,245229,3,112,"1.3","9/4/2018","alive","NULL",21431,"A"
11256,11256,92092,1,"cato",919,168.5,370.39999,245230,3,117,"1.3","9/4/2018","alive","NULL",21431,"A"
11257,11257,92093,1,"acru",919,167.39999,369.79999,245231,3,305,"1.3","9/4/2018","alive","NULL",21431,"A"
11260,11260,92096,1,"litu",919,163.5,366,245234,3,333,"1.3","9/4/2018","alive","NULL",21431,"A"
11264,11264,92100,1,"cato",919,174.10001,361.10001,245238,3,195,"1.3","9/4/2018","alive","NULL",21431,"A"
11268,11268,92104,1,"cagl",919,178.60001,369.29999,245242,3,271,"1.3","9/4/2018","alive","NULL",21431,"A"
11269,11269,92105,1,"acru",919,175.60001,368.20001,245243,3,117,"1.3","9/4/2018","alive","NULL",21431,"A"
11271,11271,92107,1,"cagl",919,173.2,364.39999,245245,3,315,"1.3","9/4/2018","alive","NULL",21431,"A"
